No,file,Cd,diff,percent
324,1c3d0cfb621e45fbf8e4e0fd40d76860,0.357879115,0.0002836,0.000792446
325,1c3d0cfb621e45fbf8e4e0fd40d76860_aug,0.355926815,9.45E-05,0.000265504
326,1c3d657de143e3c4bbb53134d8c41892,0.302373244,0.0014793,0.004892298
327,1c3d657de143e3c4bbb53134d8c41892_aug,0.314233298,0.0032821,0.010444787
328,1c4590ebc214e029816bd8f64e08b2bc,0.359222721,0.0031564,0.008786749
329,1c4590ebc214e029816bd8f64e08b2bc_aug,0.349897346,3.92E-05,0.000112033
330,1c4f6c884a2132903c35e65001c8c258,0.316708817,0.000431,0.001360871
331,1c4f6c884a2132903c35e65001c8c258_aug,0.323924235,0.0001504,0.000464306
332,1c53bc6a3992b0843677ee89898ae463,0.360287015,0.0019967,0.00554197
333,1c5a350ea0f55f793fbce9ec40e1f047,0.412409852,0.0333921,0.08096824
334,1c5a350ea0f55f793fbce9ec40e1f047_aug,0.398900746,0.0138118,0.034624653
335,1c6627e55a840dac5b50bb0532f2ede,0.430834673,0.0075417,0.017504859
336,1c6627e55a840dac5b50bb0532f2ede_aug,0.476037385,0.023938,0.050285967
337,1c86d4441f5f38d552c4c70ef22e33be,0.482670075,0.0242962,0.050337075
338,1c86d4441f5f38d552c4c70ef22e33be_aug,0.483416187,0.0235246,0.048663244
339,1c9725db9005eda1aaa354fd606bff0,0.42513825,0.0068272,0.016058776
340,1c9725db9005eda1aaa354fd606bff0_aug,0.418217348,0.0032674,0.007812684
341,1ca64f9d6e008fb35fcb05674109534a,0.443276944,0.0174584,0.039384859
342,1ca64f9d6e008fb35fcb05674109534a_aug,0.43426299,0.008592,0.019785246
343,1cb095eaa6564806b8cf782e8c539948,0.428512377,0.0104984,0.024499642
344,1cb095eaa6564806b8cf782e8c539948_aug,0.411480852,0.0112491,0.027338089
345,1cd4a2c1b3b4a9661487189ebf835715,0.447547915,0.0124601,0.027840818
346,1cd4a2c1b3b4a9661487189ebf835715_aug,0.448296508,0.0104884,0.023396122
347,1cd6320c2778a0587f9f7271076cbfc3,0.444636119,0.0057338,0.012895489
348,1cd6320c2778a0587f9f7271076cbfc3_aug,0.447962531,0.0207761,0.046379102
349,1cda44fbcc6757d9becf71e2e014ff6f,0.507001823,0.0309025,0.060951457
350,1cf14b4004e1d2e22c6ce678c9114ba5,0.61169961,0.0294947,0.048217621
351,1cf14b4004e1d2e22c6ce678c9114ba5_aug,0.621008496,0.0293575,0.04727391
352,1cf3a0122ae9d45afe58aa5d5c441132,0.3753863,0.0225063,0.059955038
353,1cf3a0122ae9d45afe58aa5d5c441132_aug,0.383350742,0.0140663,0.036693029
354,1cff510c0630c3cc673ddeabdcc8c6e,0.43512765,0.0277054,0.06367189
355,1cff510c0630c3cc673ddeabdcc8c6e_aug,0.432723892,0.0296016,0.068407593
356,1d0a46cfc2799eefdeea60824a43a0b,0.359586296,0.0091037,0.025317149
357,1d0a46cfc2799eefdeea60824a43a0b_aug,0.362124181,0.0123492,0.034102114
358,1d2c5ee3b5ef205164bd4e0c23ded276,0.389910771,0.0228301,0.058552114
359,1d2c5ee3b5ef205164bd4e0c23ded276_aug,0.376563387,0.0081245,0.021575385
360,1d343a64b4789983c10e9d4ee4bae4f4,0.439051369,0.0083872,0.019103004
361,1d343a64b4789983c10e9d4ee4bae4f4_aug,0.424872456,0.0057315,0.013489931
362,1d4b2404a00ef4bb627014ff98c41eb1,0.335076525,0.0069729,0.020809873
363,1d4b2404a00ef4bb627014ff98c41eb1_aug,0.346766554,0.0092483,0.026670104
364,1d4eaafea3ae8303ce94fde2d6224f79,0.324843867,0.0136493,0.042018032
365,1d4eaafea3ae8303ce94fde2d6224f79_aug,0.340242867,0.015026,0.044162572
366,1d549e9c44773cb3aa69edcaeea3d6af,0.344136075,0.0083437,0.024245351
367,1d549e9c44773cb3aa69edcaeea3d6af_aug,0.347636958,0.0144982,0.041705002
368,1d55c91c862fad6ff96205b49d430ba4,0.322833442,0.0118187,0.03660928
369,1d55c91c862fad6ff96205b49d430ba4_aug,0.321586948,0.0114473,0.035596283
370,1d5872004edf12038644d87f4c93cda7,0.506838177,0.0308479,0.06086341
371,1d5872004edf12038644d87f4c93cda7_aug,0.505122606,0.0272476,0.053942547
372,1d7fd8ff8d68f74ce3ccef60655d5f2d,0.32697989,0.0041217,0.012605362
373,1d7fd8ff8d68f74ce3ccef60655d5f2d_aug,0.327584285,0.0049087,0.014984541
374,1d82316d98f620513b86a9df4269733,0.385430844,0.0001134,0.000294216
375,1da433472693082a3b03cab05e253d9,0.381647462,0.0041058,0.010758096
376,1da433472693082a3b03cab05e253d9_aug,0.39711574,0.0134166,0.033785113
377,1dbb02c20bb93af81c1b3b2ed8d13bf8,0.366651588,0.0040689,0.011097456
378,1dbb02c20bb93af81c1b3b2ed8d13bf8_aug,0.384373708,0.0082272,0.02140417
379,1dbb24dedcb23beab1bb46d2556ba67d,0.375233906,0.0119213,0.031770317
380,1dbb24dedcb23beab1bb46d2556ba67d_aug,0.376391969,0.0132216,0.035127211
381,1dc08fb398ba1b389b63159808b36877,0.4471536,0.0263975,0.059034524
382,1dc08fb398ba1b389b63159808b36877_aug,0.434390625,0.0200566,0.046171807
383,1dc757e77f3cfad0253c03b7df20edd5,0.341458244,0.0044124,0.012922224
384,1dc757e77f3cfad0253c03b7df20edd5_aug,0.334018973,0.0044318,0.013268109
385,1dd6eb41ad5a1267bda733a39f84326d,0.406325971,0.0003043,0.000748906
386,1dd6eb41ad5a1267bda733a39f84326d_aug,0.42379579,0.0011176,0.002637119
387,1e17510abe8f98bea697d949e28d773c,0.426126725,0.0139046,0.032630199
388,1e17510abe8f98bea697d949e28d773c_aug,0.40726749,0.0183469,0.045048771
389,1e4976203d1dc1887eaeab1f0c9120b7,0.399980127,0.0012494,0.003123655
390,1e4976203d1dc1887eaeab1f0c9120b7_aug,0.38736679,0.002233,0.005764562
391,1e58b82b7c7c93b3e3e80cf56a92a302,0.352966323,0.0101339,0.028710671
392,1e58b82b7c7c93b3e3e80cf56a92a302_aug,0.359913492,0.021237,0.059005846
393,1e6e7bfb08b6b44d615949fb78ffe44f,0.365629781,0.0127521,0.034877082
394,1e6e7bfb08b6b44d615949fb78ffe44f_aug,0.362178167,0.0077861,0.021497983
395,1e8e92f8b3192f4515ceb5e63caaf714,0.32170304,0.0196897,0.061204582
396,1e8e92f8b3192f4515ceb5e63caaf714_aug,0.330827692,0.0139399,0.042136436
397,1eae4fcec701c176e742b0b5e87bec54,0.379790958,0.0010214,0.002689374
398,1eae4fcec701c176e742b0b5e87bec54_aug,0.374436504,0.0027761,0.007414074
399,1ebb7511feac4d62381a9e1cee6d0b00,0.374528231,0.0068772,0.018362301
400,1ebb7511feac4d62381a9e1cee6d0b00_aug,0.361230254,0.005216,0.014439544
401,1ed012d3232de232473f10e6caaeca56,0.649525396,0.0096577,0.014868857
402,1ed012d3232de232473f10e6caaeca56_aug,0.637677398,0.0311136,0.04879207
403,1ed1a74a5e70539e280b225afd3dc9fd,0.526576475,0.0361796,0.068707209
404,1ed1a74a5e70539e280b225afd3dc9fd_aug,0.533126187,0.0434083,0.081422187
405,1ef1be2d62d35937f3efc94c2d31dc5,0.317808821,0.0247091,0.077748314
406,1ef1be2d62d35937f3efc94c2d31dc5_aug,0.314132625,0.0210694,0.067071671
407,1ef2d722d005fb46892a3ef1aeeb86fa,0.348107806,6.9E-05,0.000198214
408,1ef2d722d005fb46892a3ef1aeeb86fa_aug,0.333922983,0.0079046,0.023671926
409,1ef773413c60acba6ca2b6e5474aad11,0.641813802,0.0059465,0.009265148
410,1ef773413c60acba6ca2b6e5474aad11_aug,0.658356994,0.0026422,0.004013324
411,1ef8f98842f2a388a4dbb766064f8bbf,0.357080412,0.0038401,0.01075416
412,1ef8f98842f2a388a4dbb766064f8bbf_aug,0.358472319,0.0042294,0.011798401
413,1f04bbab96c75a7572152988eac576ab,0.454821065,0.0095352,0.020964728
414,1f04bbab96c75a7572152988eac576ab_aug,0.436429481,0.0089319,0.020465849
415,1f0d149b320aa4faafe1d4530f4c6e24,0.317114479,0.0017644,0.005563921
416,1f0d149b320aa4faafe1d4530f4c6e24_aug,0.320903612,0.0006978,0.002174485
417,1f167c74bca9ec83622a8f038ee88042,0.387558127,0.0004393,0.001133507
418,1f167c74bca9ec83622a8f038ee88042_aug,0.399039175,0.00228,0.005713725
419,1f191e0327ce54474cdd04162f008888,0.340835825,0.0062549,0.018351651
420,1f191e0327ce54474cdd04162f008888_aug,0.337246321,0.0160008,0.04744544
421,1f1b5c7c01557c484354740e038a7994,0.47203811,0.0044444,0.009415341
422,1f1b5c7c01557c484354740e038a7994_aug,0.483775475,0.0212743,0.043975565
423,1f43243b81df21277925d1ea63246010,0.452889477,0.0206869,0.04567759
424,1f43243b81df21277925d1ea63246010_aug,0.452644085,0.0220437,0.048699852
425,1f5a6d3c74f32053b6163196882ac0ca,0.538483427,0.0138124,0.025650557
426,1f5a6d3c74f32053b6163196882ac0ca_aug,0.53482606,0.0170153,0.031814643
427,1f5e1b0661b340fc81dcc09cafd93d2e_aug,0.644974633,0.0234603,0.036373989
428,1f8aee726cbf44c23d27832ab9ea6d92,0.563921287,0.0017127,0.003037126
429,1f8aee726cbf44c23d27832ab9ea6d92_aug,0.555860306,0.0032641,0.005872159
430,1fa08a3c56c3e9a99393793f9cf3dbea,0.468891973,0.0027247,0.005810933
431,1fa08a3c56c3e9a99393793f9cf3dbea_aug,0.471197363,0.0024898,0.005283985
432,1fb16b5399a4b3a710bd1697bfc4e3eb,0.317447527,0.0092104,0.029013929
433,1fb16b5399a4b3a710bd1697bfc4e3eb_aug,0.320753952,0.0059047,0.018408814
434,1fde8f41c6a39c07111f983eb293b51a,0.39483,0.0279971,0.070909252
435,1fde8f41c6a39c07111f983eb293b51a_aug,0.371848519,0.0155607,0.041846879
436,1feeeaeb8b56e46d2dfaf88f42097063,0.370759121,0.000243,0.000655412
437,1feeeaeb8b56e46d2dfaf88f42097063_aug,0.361232213,0.0002266,0.000627297
438,1ffe99aba88ca413ca71c17c1eef7213,0.364927744,0.0001489,0.000408026
439,1ffe99aba88ca413ca71c17c1eef7213_aug,0.355237983,0.0004011,0.001129102
440,202e16b2af5297daadfc67bbb12b5d60,0.378206662,0.0077308,0.020440676
441,204b1b3e35df174859fcf77704d7f1e8,0.460454665,0.0296775,0.064452599
442,20649c88556a7e7a113ef105f1affa3f,0.479510238,0.0208179,0.043414923
443,20649c88556a7e7a113ef105f1affa3f_aug,0.481092675,0.028501,0.059242224
444,206e39a5f67f4a4a81d0c86cc18e6647,0.421247015,0.0098124,0.023293696
445,206e39a5f67f4a4a81d0c86cc18e6647_aug,0.414578127,0.0061751,0.014894901
446,2076be423fa5bb9f9e908ecb03b3d6fb,0.327448417,0.0127389,0.038903532
447,2076be423fa5bb9f9e908ecb03b3d6fb_aug,0.313170892,0.0123533,0.039445875
448,209c79dbd4f7ad944ee32d005103a21a,0.457615079,0.0200809,0.04388164
449,209c79dbd4f7ad944ee32d005103a21a_aug,0.466794956,0.0240027,0.051420221
450,20a3df3de67f309d8e35db9103756ad5,0.453279754,0.0014133,0.003117942
451,20a3df3de67f309d8e35db9103756ad5_aug,0.430648937,0.0024339,0.005651703
452,20a967d68b6d291512da0dbf3c68e847,0.294143967,0.0001851,0.000629284
453,20a967d68b6d291512da0dbf3c68e847_aug,0.289826612,6.48E-05,0.000223582
454,20dd2b72086b5149d536c1ebda275556,0.384411692,0.0157393,0.040943864
455,20dd2b72086b5149d536c1ebda275556_aug,0.377657958,0.0132054,0.034966561
456,20e01ed9c14d4659e61b9ff60b1be412,0.560415615,0.06165,0.110007641
457,20e01ed9c14d4659e61b9ff60b1be412_aug,0.562455642,0.0194558,0.034590817
458,20ece5093ff8da0bbda72093f9b5aa73,0.601110437,0.0070268,0.011689699
459,20ece5093ff8da0bbda72093f9b5aa73_aug,0.622656002,0.0034206,0.005493563
460,21205bdb7ca9be1d977e464a4b82757d,0.372853673,0.0011475,0.003077615
461,21205bdb7ca9be1d977e464a4b82757d_aug,0.383809817,0.0039138,0.010197238
462,212685bfc2a32cd9fe8cfdfb3bfc3376,0.339273013,0.01731,0.051020857
463,212685bfc2a32cd9fe8cfdfb3bfc3376_aug,0.330749229,0.0202364,0.061183514
464,2131d5bcea38ce3a68bdb39538968e8e,0.359503138,0.0011897,0.00330929
465,2131d5bcea38ce3a68bdb39538968e8e_aug,0.380886604,0.0058243,0.015291428
466,2136f0f7edf45982b7727d322e44e79b,0.57255464,0.0847069,0.14794553
467,2136f0f7edf45982b7727d322e44e79b_aug,0.599240933,0.0420075,0.070101186
468,21411688ce54f56484c8590fa96123c,0.353190915,0.0054363,0.015391959
469,21411688ce54f56484c8590fa96123c_aug,0.343396958,0.0078452,0.022845863
470,215da971831129bf63ee8a34069b7c5,0.304271456,0.015423,0.050688291
471,215da971831129bf63ee8a34069b7c5_aug,0.310020427,0.0045844,0.014787413
472,2181653ec5313196d2c8600344d8bfab,0.426391696,0.0091957,0.021566321
473,2181653ec5313196d2c8600344d8bfab_aug,0.455040137,0.0048757,0.010714879
474,2181ff0bcb76d33428044fe9244db50a,0.418472502,0.0079396,0.018972812
475,2181ff0bcb76d33428044fe9244db50a_aug,0.424774135,0.0124681,0.029352305
476,2198bc0843bbe5b452e828d2fd3a2cfa,0.462153488,0.0119345,0.025823672
477,2198bc0843bbe5b452e828d2fd3a2cfa_aug,0.460918208,0.0191738,0.041599138
478,21fcf7b6cfcd2c7933d7c9e122eec9b6,0.429149662,0.0005705,0.001329373
479,21ffb9fa5bae1c583ce0d177711e253,0.409659662,0.0116583,0.028458501
480,2203e5410a92a5874ef0d0a5fdfd8e84_aug,0.410852302,0.0182352,0.044383833
481,2254e63f695a1cccbbae182929bb7dd,0.457098808,0.0195118,0.042686176
482,2254e63f695a1cccbbae182929bb7dd_aug,0.466148469,0.0114285,0.024516867
483,22bc49837550bed21e570d3da54bf9d,0.460147923,0.0201087,0.043700512
484,22bc49837550bed21e570d3da54bf9d_aug,0.479002906,0.0291295,0.060812783
485,22c0b90fbda00bb9a3a61aa922ccc66,0.421409962,0.0029001,0.006881897
486,22c0b90fbda00bb9a3a61aa922ccc66_aug,0.443336306,0.0051222,0.011553757
487,22cc85ff2ce8213f2ac826a3c82da491,0.362370212,0.0140989,0.038907448
488,22cc85ff2ce8213f2ac826a3c82da491_aug,0.364656527,0.0194352,0.053297277
489,22d20559bdb13284aa4eefa8f42b566e,0.613942813,0.0099728,0.016243858
490,22d20559bdb13284aa4eefa8f42b566e_aug,0.59867511,0.0185079,0.030914764
491,22d477830b1bbbded536c1ebda275556,0.395264948,0.0021022,0.005318458
492,22d477830b1bbbded536c1ebda275556_aug,0.380459888,0.0015601,0.004100564
493,22d57b895b9cd22137ca7da637f7c918,0.37420205,0.0033345,0.008910961
494,22d57b895b9cd22137ca7da637f7c918_aug,0.373891315,0.0076063,0.020343612
495,22db50ecb45656fe8b55a52bfd1cce7a,0.621318927,0.0478373,0.076993148
496,22db50ecb45656fe8b55a52bfd1cce7a_aug,0.585515515,0.0198866,0.033964258
497,22e133c21d752d3f4c73522dbcdc56cf,0.51427534,0.0093302,0.018142422
498,22e133c21d752d3f4c73522dbcdc56cf_aug,0.514978871,0.0128723,0.024995783
499,2303fe92496bfb76994a3466f8481f8a,0.380961181,0.0104804,0.027510415
500,2303fe92496bfb76994a3466f8481f8a_aug,0.38823064,0.0034862,0.008979714
501,2307ced410b955a8cf1e58caa15acb49,0.31185204,0.0033848,0.010853865
502,2307ced410b955a8cf1e58caa15acb49_aug,0.328851487,0.012007,0.036511923
503,23085a72163f922e997c7633d86f582,0.333358508,0.0126679,0.03800083
504,23085a72163f922e997c7633d86f582_aug,0.330460783,0.006103,0.018468152
505,232a1bf61d6d80ffab0e638d7c0cfd7b,0.368290758,0.018011,0.048904295
506,232a1bf61d6d80ffab0e638d7c0cfd7b_aug,0.376976473,0.0243206,0.064514901
507,233ac4ee75d1ff0c6d111cf7e70d924e,0.420899752,0.0068089,0.016177011
508,233ac4ee75d1ff0c6d111cf7e70d924e_aug,0.415567421,0.0090721,0.021830633
509,2359486974efded33121f82ae456ac81,0.451648452,0.0008198,0.001815129
510,2359486974efded33121f82ae456ac81_aug,0.450708113,0.0004407,0.000977795
511,235d860b389ec53d247a5be450795511,0.450316888,0.007358,0.016339605
512,235d860b389ec53d247a5be450795511_aug,0.431679594,0.0021622,0.005008808
513,236e1b16ca990f0cfd8bb46132433226,0.408810033,0.0050384,0.012324551
514,236e1b16ca990f0cfd8bb46132433226_aug,0.396362385,0.0031557,0.007961654
515,23744f1fb889cc623406fd3b2a45eff0,0.341037154,0.0087782,0.025739718
516,23744f1fb889cc623406fd3b2a45eff0_aug,0.344783767,0.012857,0.037290039
517,239783ded35d9a4e9f40394aed156c70_aug,0.32559249,0.006179,0.01897771
518,23bfcd49917919006a34aa94ca8a3355,0.403707996,0.0127577,0.031601306
519,23bfcd49917919006a34aa94ca8a3355_aug,0.380740406,0.0119022,0.03126067
520,23c84c3c7a1307966a34aa94ca8a3355,0.383731192,0.0139645,0.03639136
521,23c84c3c7a1307966a34aa94ca8a3355_aug,0.398633717,0.0096262,0.024147982
522,23d2db7e6f2aba5c4f50abbae3b72c24,0.373846577,0.0030146,0.008063736
523,23d2db7e6f2aba5c4f50abbae3b72c24_aug,0.369394444,0.0039457,0.010681536
524,23e7ae83601f893b575116d39d0ffbba,0.405734954,0.0078886,0.019442742
525,23e7ae83601f893b575116d39d0ffbba_aug,0.410960638,0.0082974,0.020190255
526,23e8adb3bf1961f85332d3b92481b499,0.479023252,0.0194441,0.04059114
527,23e8adb3bf1961f85332d3b92481b499_aug,0.480144762,0.0133406,0.027784537
528,23f2f97471aa5b35955202389e5b84ef,0.312540594,0.0056776,0.01816596
529,23f2f97471aa5b35955202389e5b84ef_aug,0.309606725,0.0045632,0.014738698
530,2401f097228fdc1348b30181b0729b3,0.370414837,0.0014012,0.003782786
531,244a8476648bd073834daea73aa18748,0.38885446,0.0196793,0.050608395
532,244a8476648bd073834daea73aa18748_aug,0.400726838,0.0221738,0.055333953
533,245f95be9ba8d0a59eee05dc567338ff,0.538480277,0.008958,0.016635707
534,245f95be9ba8d0a59eee05dc567338ff_aug,0.529853156,0.0053958,0.010183576
535,247ef562c455e2ef47636974febf98e9,0.359071606,0.0113652,0.031651626
536,247ef562c455e2ef47636974febf98e9_aug,0.353900537,0.0070531,0.019929611
537,2485b755d54f95b17461dc7993bb5c2a,0.373824508,0.002435,0.006513752
538,2485b755d54f95b17461dc7993bb5c2a_aug,0.366685542,0.0037493,0.010224837
539,2490227846d06e5a2387c64d55d0b4e5,0.342654725,0.0050684,0.014791566
540,2490227846d06e5a2387c64d55d0b4e5_aug,0.342573671,0.007044,0.020562001
541,2497102501b31f984eb766e5a46fceab,0.70514685,0.0360234,0.05108638
542,2497102501b31f984eb766e5a46fceab_aug,0.68463366,0.021305,0.031118832
543,24c0a08cf0f7421d979ef391885ee5d2,0.316873031,0.0051805,0.01634882
544,24c0a08cf0f7421d979ef391885ee5d2_aug,0.316814383,0.0134814,0.042552992
545,24c0c6d558d4d01d8772618b7452025,0.369112854,0.0057852,0.015673255
546,24c0c6d558d4d01d8772618b7452025_aug,0.343337163,0.0092051,0.026810672
547,24c46b3a467bb4954b1bdab82d834140,0.480367663,0.0122444,0.025489642
548,24c46b3a467bb4954b1bdab82d834140_aug,0.474515608,0.0030302,0.006385881
549,24dc3903b254fe41b448bf2dc92c4fab,0.381551025,0.0004019,0.001053332
550,24dc3903b254fe41b448bf2dc92c4fab_aug,0.37821855,0.0024233,0.006407142
551,251353eb8979994129cfbb056766b8ea,0.336858023,0.0012504,0.00371195
552,251353eb8979994129cfbb056766b8ea_aug,0.324931829,0.0087712,0.02699397
553,2523a7b2ef6603a128ccbb4eb8965b05,0.333661812,0.0067244,0.02015334
554,2523a7b2ef6603a128ccbb4eb8965b05_aug,0.331103933,0.0087889,0.026544233
555,2525b83c84bd3afbde2d51ea8231791,0.387138925,0.0017325,0.004475138
556,25378c7370a06c497ef186a2ac298b0c,0.521683921,0.0049181,0.009427356
557,25378c7370a06c497ef186a2ac298b0c_aug,0.523314113,0.0019381,0.003703512
558,25622109dc17ae726a34aa94ca8a3355,0.409854315,0.0080653,0.019678456
559,25622109dc17ae726a34aa94ca8a3355_aug,0.423753617,0.0082713,0.019519125
560,2570bf6d0cc906221e825931dbd71da1,0.360792879,0.036507,0.101185478
561,2570bf6d0cc906221e825931dbd71da1_aug,0.364361125,0.0259587,0.071244428
562,258937a9788af7e1859a7164d38b0d13,0.636907485,0.0168772,0.026498668
563,258937a9788af7e1859a7164d38b0d13_aug,0.620103606,0.0409019,0.065959784
564,259bf3c89b0b2152c1f18a2d53a6674a_aug,0.336318308,0.0201827,0.060010709
565,25a44213579e75782e877e82c90c24d,0.367292265,0.00438,0.011925108
566,25a44213579e75782e877e82c90c24d_aug,0.371380587,0.0040452,0.01089233
567,25cc6d360c06241a939c3370a496e098,0.363299323,0.0151181,0.041613345
568,25cc6d360c06241a939c3370a496e098_aug,0.364922383,0.0144842,0.03969118
569,25d2aa151fca45f0ff1370452e3a0154,0.322002931,0.0008243,0.002559915
570,25d2aa151fca45f0ff1370452e3a0154_aug,0.321831935,0.0033262,0.010335208
571,25de320e58cb3898f43db49cede9f847,0.407290346,0.0033932,0.008331157
572,25de320e58cb3898f43db49cede9f847_aug,0.418411912,0.0001273,0.000304246
573,25e8138829b6b452ca129cdbed375b2,0.419581715,0.0073654,0.017554149
574,25e8138829b6b452ca129cdbed375b2_aug,0.400786823,0.0233316,0.058214489
575,25f9e0e65b8fae1f9916e41a3ca14d3a,0.3933505,0.0016329,0.00415126
576,25f9e0e65b8fae1f9916e41a3ca14d3a_aug,0.386498085,0.0056211,0.014543668
577,260f0644b293fccbfbc06ad9015523cf,0.414284646,0.0195845,0.047273053
578,260f0644b293fccbfbc06ad9015523cf_aug,0.43480061,0.0179252,0.041226253
579,26296fdbb8e78f34b96212c8f6cd06e,0.382113675,0.0042145,0.01102944
580,26296fdbb8e78f34b96212c8f6cd06e_aug,0.387579177,0.0049787,0.012845633
581,26297555087049952047baddcfa1c2fd,0.529118252,0.0058709,0.011095629
582,26297555087049952047baddcfa1c2fd_aug,0.536496756,0.0143721,0.026788792
583,263e3ee9f0182cc48e35db9103756ad5,0.395485598,0.0024004,0.0060695
584,263e3ee9f0182cc48e35db9103756ad5_aug,0.396914719,0.0034049,0.008578417
585,265559742ce70231fc6d5ebddbbbc39f,0.314099481,0.0003857,0.001227955
586,265559742ce70231fc6d5ebddbbbc39f_aug,0.314023894,0.0001571,0.00050028
587,2668f2d9b8a2daad95551e0d9e50cb0d,0.312298127,0.0024655,0.0078947
588,2668f2d9b8a2daad95551e0d9e50cb0d_aug,0.317376763,0.0073507,0.023160801
589,269676546548fba38e271c56304de147,0.293887287,0.0101523,0.034544876
590,269676546548fba38e271c56304de147_aug,0.284909596,0.0023509,0.008251389
591,26b66bb4a3c767dbb2d73c0334653f3_aug,0.385237906,0.02085,0.0541224
592,26bc52b1307fca053e5ddfb0ef6345db,0.375117221,0.0091917,0.02450354
593,26bc52b1307fca053e5ddfb0ef6345db_aug,0.375603573,0.004206,0.011197977
594,26c2c91d8eb660ecbeaa545f7f633287,0.402606115,0.0104537,0.02596508
595,26c2c91d8eb660ecbeaa545f7f633287_aug,0.415267177,0.0113908,0.027430051
596,26c382bda051376daebb91b7dc4caa91,0.416620344,0.0153605,0.036869299
597,26c382bda051376daebb91b7dc4caa91_aug,0.427066317,0.0141607,0.033158082
598,26d201a532879a60a7fd25564c2e888e,0.35682144,0.0099389,0.027853988
599,26d201a532879a60a7fd25564c2e888e_aug,0.352880548,0.0012868,0.00364656
600,26e2b2920a2330b2cdb8ce1e61248143,0.515033631,0.0127135,0.024684796
601,26e2b2920a2330b2cdb8ce1e61248143_aug,0.503771048,0.0210611,0.041806888
602,26eb9c499fe0ff9edc10f9c1726304b1_aug,0.420573946,0.0094469,0.022461924
603,270b0846304e3d66bda733a39f84326d,0.442515921,0.0385105,0.087026247
604,270b0846304e3d66bda733a39f84326d_aug,0.450257179,0.0135486,0.030090803
605,271763226ab37272d0880b696df4ceef,0.415241375,0.0020878,0.005027919
606,271763226ab37272d0880b696df4ceef_aug,0.418971846,0.0017705,0.004225821
607,27495a8836ead3d55c5dd9508493909b,0.323467487,0.0103116,0.03187832
608,27495a8836ead3d55c5dd9508493909b_aug,0.32012019,0.0139516,0.043582381
609,274bb81c9dd9420b748999a5d81a158c,0.383645627,0.0048546,0.012653865
610,274bb81c9dd9420b748999a5d81a158c_aug,0.39653911,0.0064818,0.016345929
611,27645458fec3d7ed514e3d96995c555d,0.412145587,0.0104295,0.025305378
612,27645458fec3d7ed514e3d96995c555d_aug,0.385692519,0.0059163,0.015339421
613,27a7ce3296a758a2becf71e2e014ff6f,0.435239521,0.0078684,0.018078322
614,27a7ce3296a758a2becf71e2e014ff6f_aug,0.433603431,0.0081555,0.018808661
615,27d3ee026a16be6a6aedbd2a02b96953,0.551845735,0.0163074,0.02955065
616,27d3ee026a16be6a6aedbd2a02b96953_aug,0.557585925,0.0198737,0.035642399
617,27d42437168ccd7ddd75f724c0ccbe00,0.467801887,0.0527215,0.112700486
618,27d42437168ccd7ddd75f724c0ccbe00_aug,0.461745598,0.0601192,0.130199834
619,27e8f6a9c6323bd687dc1da2515df8f7,0.435370362,0.0069516,0.015967095
620,27e8f6a9c6323bd687dc1da2515df8f7_aug,0.447920475,0.0041933,0.009361706
621,27f7336ff6ace6d460c94cf1a48e53cb,0.353068456,0.0038862,0.011006931
622,27f7336ff6ace6d460c94cf1a48e53cb_aug,0.341850694,0.005849,0.017109809
